score,??,??,??,??,??,PF,????,????,????,????,????,????,????,??,???,??R
-37.3138,??????_w35_ATR2.2_RSI52/48_8x_11%_3.2R_???,32,28.12,7.31,16.64,1.12,76.96,-26.94,6,14,2.08,25.51,-3.73,8,0.11,3.2
-37.3138,??????_w35_ATR2.2_RSI54/46_8x_11%_3.2R_???,32,28.12,7.31,16.64,1.12,76.96,-26.94,6,14,2.08,25.51,-3.73,8,0.11,3.2
-37.3138,??????_w35_ATR2.2_RSI56/44_8x_11%_3.2R_???,32,28.12,7.31,16.64,1.12,76.96,-26.94,6,14,2.08,25.51,-3.73,8,0.11,3.2
-37.4125,??????_w45_ATR2.4_RSI52/48_8x_8%_3R_???,32,28.12,1.93,13.8,1.04,55.28,-20.79,6,13,2.55,18.92,-5.38,8,0.08,3.0
-37.4125,??????_w45_ATR2.4_RSI54/46_8x_8%_3R_???,32,28.12,1.93,13.8,1.04,55.28,-20.79,6,13,2.55,18.92,-5.38,8,0.08,3.0
-37.4125,??????_w45_ATR2.4_RSI56/44_8x_8%_3R_???,32,28.12,1.93,13.8,1.04,55.28,-20.79,6,13,2.55,18.92,-5.38,8,0.08,3.0
-37.7218,??????_w35_ATR2.2_RSI52/48_12x_7%_3.2R_???,32,28.12,7.13,15.94,1.12,73.6,-25.7,6,14,1.11,25.21,-3.48,12,0.07,3.2
-37.7218,??????_w35_ATR2.2_RSI54/46_12x_7%_3.2R_???,32,28.12,7.13,15.94,1.12,73.6,-25.7,6,14,1.11,25.21,-3.48,12,0.07,3.2
-37.7218,??????_w35_ATR2.2_RSI56/44_12x_7%_3.2R_???,32,28.12,7.13,15.94,1.12,73.6,-25.7,6,14,1.11,25.21,-3.48,12,0.07,3.2
-37.7912,??????_w50_ATR2.2_RSI52/48_8x_11%_3.2R_???,34,26.47,0.53,17.17,1.01,68.86,-24.58,6,13,5.92,22.71,-9.81,8,0.11,3.2
-37.7912,??????_w50_ATR2.2_RSI54/46_8x_11%_3.2R_???,34,26.47,0.53,17.17,1.01,68.86,-24.58,6,13,5.92,22.71,-9.81,8,0.11,3.2
-37.7912,??????_w50_ATR2.2_RSI56/44_8x_11%_3.2R_???,34,26.47,0.53,17.17,1.01,68.86,-24.58,6,13,5.92,22.71,-9.81,8,0.11,3.2
-37.9808,??????_w40_ATR2.2_RSI52/48_10x_7%_3R_???,33,27.27,1.53,13.45,1.03,56.96,-20.72,6,14,1.73,18.65,-3.66,10,0.07,3.0
-37.9808,??????_w40_ATR2.2_RSI54/46_10x_7%_3R_???,33,27.27,1.53,13.45,1.03,56.96,-20.72,6,14,1.73,18.65,-3.66,10,0.07,3.0
-37.9808,??????_w40_ATR2.2_RSI56/44_10x_7%_3R_???,33,27.27,1.53,13.45,1.03,56.96,-20.72,6,14,1.73,18.65,-3.66,10,0.07,3.0
-38.184,??????_w45_ATR2.2_RSI52/48_10x_10%_3.2R_???,32,28.12,5.79,19.32,1.08,84.24,-30.45,6,13,6.01,25.69,-6.27,10,0.1,3.2
-38.184,??????_w45_ATR2.2_RSI54/46_10x_10%_3.2R_???,32,28.12,5.79,19.32,1.08,84.24,-30.45,6,13,6.01,25.69,-6.27,10,0.1,3.2
-38.184,??????_w45_ATR2.2_RSI56/44_10x_10%_3.2R_???,32,28.12,5.79,19.32,1.08,84.24,-30.45,6,13,6.01,25.69,-6.27,10,0.1,3.2
-38.2225,??????_w50_ATR2.2_RSI52/48_10x_9%_3.2R_???,34,26.47,0.46,17.53,1.01,70.28,-25.12,6,13,6.0,23.17,-10.07,10,0.09,3.2
-38.2225,??????_w50_ATR2.2_RSI54/46_10x_9%_3.2R_???,34,26.47,0.46,17.53,1.01,70.28,-25.12,6,13,6.0,23.17,-10.07,10,0.09,3.2
-38.2225,??????_w50_ATR2.2_RSI56/44_10x_9%_3.2R_???,34,26.47,0.46,17.53,1.01,70.28,-25.12,6,13,6.0,23.17,-10.07,10,0.09,3.2
-38.2868,??????_w45_ATR3.0_RSI52/48_10x_9%_3.5R_???,16,25.0,3.04,15.21,1.09,94.34,-28.92,6,6,0.31,16.32,-11.14,10,0.09,3.5
-38.2868,??????_w45_ATR3.0_RSI54/46_10x_9%_3.5R_???,16,25.0,3.04,15.21,1.09,94.34,-28.92,6,6,0.31,16.32,-11.14,10,0.09,3.5
-38.2868,??????_w45_ATR3.0_RSI56/44_10x_9%_3.5R_???,16,25.0,3.04,15.21,1.09,94.34,-28.92,6,6,0.31,16.32,-11.14,10,0.09,3.5
-38.4635,??????_w40_ATR2.2_RSI52/48_8x_9%_3R_???,33,27.27,1.51,13.81,1.03,58.52,-21.32,6,14,1.73,19.13,-3.79,8,0.09,3.0
-38.4635,??????_w40_ATR2.2_RSI54/46_8x_9%_3R_???,33,27.27,1.51,13.81,1.03,58.52,-21.32,6,14,1.73,19.13,-3.79,8,0.09,3.0
-38.4635,??????_w40_ATR2.2_RSI56/44_8x_9%_3R_???,33,27.27,1.51,13.81,1.03,58.52,-21.32,6,14,1.73,19.13,-3.79,8,0.09,3.0
-38.4881,??????_w45_ATR2.2_RSI52/48_12x_8%_3.2R_???,32,28.12,5.73,18.61,1.09,81.06,-29.23,6,13,4.71,25.62,-5.93,12,0.08,3.2
-38.4881,??????_w45_ATR2.2_RSI54/46_12x_8%_3.2R_???,32,28.12,5.73,18.61,1.09,81.06,-29.23,6,13,4.71,25.62,-5.93,12,0.08,3.2
-38.4881,??????_w45_ATR2.2_RSI56/44_12x_8%_3.2R_???,32,28.12,5.73,18.61,1.09,81.06,-29.23,6,13,4.71,25.62,-5.93,12,0.08,3.2
-38.5915,??????_w35_ATR2.2_RSI52/48_10x_9%_3.2R_???,32,28.12,7.39,16.99,1.12,78.64,-27.56,6,14,2.07,26.01,-3.86,10,0.09,3.2
-38.5915,??????_w35_ATR2.2_RSI54/46_10x_9%_3.2R_???,32,28.12,7.39,16.99,1.12,78.64,-27.56,6,14,2.07,26.01,-3.86,10,0.09,3.2
-38.5915,??????_w35_ATR2.2_RSI56/44_10x_9%_3.2R_???,32,28.12,7.39,16.99,1.12,78.64,-27.56,6,14,2.07,26.01,-3.86,10,0.09,3.2
-38.9425,??????_w45_ATR2.4_RSI52/48_10x_7%_3R_???,32,28.12,1.9,15.01,1.04,60.21,-22.73,6,13,2.64,20.53,-5.98,10,0.07,3.0
-38.9425,??????_w45_ATR2.4_RSI54/46_10x_7%_3R_???,32,28.12,1.9,15.01,1.04,60.21,-22.73,6,13,2.64,20.53,-5.98,10,0.07,3.0
-38.9425,??????_w45_ATR2.4_RSI56/44_10x_7%_3R_???,32,28.12,1.9,15.01,1.04,60.21,-22.73,6,13,2.64,20.53,-5.98,10,0.07,3.0
-38.9777,??????_w40_ATR2.4_RSI52/48_10x_11%_3R_???,26,30.77,11.55,17.44,1.18,92.71,-34.79,4,13,2.7,30.59,-0.77,10,0.11,3.0
-38.9777,??????_w40_ATR2.4_RSI54/46_10x_11%_3R_???,26,30.77,11.55,17.44,1.18,92.71,-34.79,4,13,2.7,30.59,-0.77,10,0.11,3.0
-38.9777,??????_w40_ATR2.4_RSI56/44_10x_11%_3R_???,26,30.77,11.55,17.44,1.18,92.71,-34.79,4,13,2.7,30.59,-0.77,10,0.11,3.0
-38.9976,??????_w40_ATR3.0_RSI52/48_8x_12%_3.5R_???,15,26.67,5.05,16.16,1.15,97.57,-30.89,6,6,0.23,17.34,-8.12,8,0.12,3.5
-38.9976,??????_w40_ATR3.0_RSI54/46_8x_12%_3.5R_???,15,26.67,5.05,16.16,1.15,97.57,-30.89,6,6,0.23,17.34,-8.12,8,0.12,3.5
-38.9976,??????_w40_ATR3.0_RSI56/44_8x_12%_3.5R_???,15,26.67,5.05,16.16,1.15,97.57,-30.89,6,6,0.23,17.34,-8.12,8,0.12,3.5
-39.1539,??????_w40_ATR2.2_RSI52/48_12x_9%_3.2R_???,31,29.03,12.96,20.11,1.17,96.8,-33.71,6,13,4.89,28.4,-0.71,12,0.09,3.2
-39.1539,??????_w40_ATR2.2_RSI54/46_12x_9%_3.2R_???,31,29.03,12.96,20.11,1.17,96.8,-33.71,6,13,4.89,28.4,-0.71,12,0.09,3.2
-39.1539,??????_w40_ATR2.2_RSI56/44_12x_9%_3.2R_???,31,29.03,12.96,20.11,1.17,96.8,-33.71,6,13,4.89,28.4,-0.71,12,0.09,3.2
-39.2328,??????_w50_ATR2.2_RSI52/48_12x_7%_3.2R_???,34,26.47,0.65,16.45,1.01,66.01,-23.5,6,13,4.72,22.54,-9.32,12,0.07,3.2
-39.2328,??????_w50_ATR2.2_RSI54/46_12x_7%_3.2R_???,34,26.47,0.65,16.45,1.01,66.01,-23.5,6,13,4.72,22.54,-9.32,12,0.07,3.2
-39.2328,??????_w50_ATR2.2_RSI56/44_12x_7%_3.2R_???,34,26.47,0.65,16.45,1.01,66.01,-23.5,6,13,4.72,22.54,-9.32,12,0.07,3.2
-39.2816,??????_w35_ATR3.0_RSI52/48_8x_10%_3.5R_???,16,25.0,0.42,17.09,1.01,80.51,-26.49,7,6,0.41,14.61,-10.27,8,0.1,3.5
-39.2816,??????_w35_ATR3.0_RSI52/48_10x_8%_3.5R_???,16,25.0,0.42,17.09,1.01,80.51,-26.49,7,6,0.41,14.61,-10.27,10,0.08,3.5
-39.2816,??????_w35_ATR3.0_RSI54/46_8x_10%_3.5R_???,16,25.0,0.42,17.09,1.01,80.51,-26.49,7,6,0.41,14.61,-10.27,8,0.1,3.5
-39.2816,??????_w35_ATR3.0_RSI54/46_10x_8%_3.5R_???,16,25.0,0.42,17.09,1.01,80.51,-26.49,7,6,0.41,14.61,-10.27,10,0.08,3.5
-39.2816,??????_w35_ATR3.0_RSI56/44_8x_10%_3.5R_???,16,25.0,0.42,17.09,1.01,80.51,-26.49,7,6,0.41,14.61,-10.27,8,0.1,3.5
-39.2816,??????_w35_ATR3.0_RSI56/44_10x_8%_3.5R_???,16,25.0,0.42,17.09,1.01,80.51,-26.49,7,6,0.41,14.61,-10.27,10,0.08,3.5
-39.4621,??????_w45_ATR2.4_RSI52/48_8x_9%_3R_???,32,28.12,1.88,15.41,1.03,61.84,-23.38,6,13,2.67,21.06,-6.18,8,0.09,3.0
-39.4621,??????_w45_ATR2.4_RSI54/46_8x_9%_3R_???,32,28.12,1.88,15.41,1.03,61.84,-23.38,6,13,2.67,21.06,-6.18,8,0.09,3.0
-39.4621,??????_w45_ATR2.4_RSI56/44_8x_9%_3R_???,32,28.12,1.88,15.41,1.03,61.84,-23.38,6,13,2.67,21.06,-6.18,8,0.09,3.0
-39.5473,??????_w50_ATR2.2_RSI52/48_8x_12%_3.2R_???,34,26.47,0.24,18.61,1.0,74.48,-26.72,6,13,6.23,24.54,-10.82,8,0.12,3.2
-39.5473,??????_w50_ATR2.2_RSI54/46_8x_12%_3.2R_???,34,26.47,0.24,18.61,1.0,74.48,-26.72,6,13,6.23,24.54,-10.82,8,0.12,3.2
-39.5473,??????_w50_ATR2.2_RSI56/44_8x_12%_3.2R_???,34,26.47,0.24,18.61,1.0,74.48,-26.72,6,13,6.23,24.54,-10.82,8,0.12,3.2
-40.3354,??????_w40_ATR2.6_RSI52/48_10x_11%_2.8R_???,24,29.17,0.12,20.17,1.0,87.67,-36.03,5,12,12.43,31.04,-3.07,10,0.11,2.8
-40.3354,??????_w40_ATR2.6_RSI54/46_10x_11%_2.8R_???,24,29.17,0.12,20.17,1.0,87.67,-36.03,5,12,12.43,31.04,-3.07,10,0.11,2.8
-40.3354,??????_w40_ATR2.6_RSI56/44_10x_11%_2.8R_???,24,29.17,0.12,20.17,1.0,87.67,-36.03,5,12,12.43,31.04,-3.07,10,0.11,2.8
-40.4371,??????_w40_ATR2.2_RSI52/48_8x_10%_3R_???,33,27.27,1.4,15.24,1.02,64.7,-23.68,6,14,1.74,21.05,-4.36,8,0.1,3.0
-40.4371,??????_w40_ATR2.2_RSI54/46_8x_10%_3R_???,33,27.27,1.4,15.24,1.02,64.7,-23.68,6,14,1.74,21.05,-4.36,8,0.1,3.0
-40.4371,??????_w40_ATR2.2_RSI56/44_8x_10%_3R_???,33,27.27,1.4,15.24,1.02,64.7,-23.68,6,14,1.74,21.05,-4.36,8,0.1,3.0
-40.4371,??????_w40_ATR2.2_RSI52/48_10x_8%_3R_???,33,27.27,1.4,15.24,1.02,64.7,-23.68,6,14,1.74,21.05,-4.36,10,0.08,3.0
-40.4371,??????_w40_ATR2.2_RSI54/46_10x_8%_3R_???,33,27.27,1.4,15.24,1.02,64.7,-23.68,6,14,1.74,21.05,-4.36,10,0.08,3.0
-40.4371,??????_w40_ATR2.2_RSI56/44_10x_8%_3R_???,33,27.27,1.4,15.24,1.02,64.7,-23.68,6,14,1.74,21.05,-4.36,10,0.08,3.0
-41.1414,??????_w40_ATR2.6_RSI52/48_12x_10%_2.6R_???,29,31.03,1.77,21.84,1.02,93.49,-41.18,5,12,13.56,31.91,-1.27,12,0.1,2.6
-41.1414,??????_w40_ATR2.6_RSI54/46_12x_10%_2.6R_???,29,31.03,1.77,21.84,1.02,93.49,-41.18,5,12,13.56,31.91,-1.27,12,0.1,2.6
-41.1414,??????_w40_ATR2.6_RSI56/44_12x_10%_2.6R_???,29,31.03,1.77,21.84,1.02,93.49,-41.18,5,12,13.56,31.91,-1.27,12,0.1,2.6
-41.5885,??????_w45_ATR2.4_RSI52/48_8x_10%_3R_???,32,28.12,1.77,17.0,1.03,68.3,-25.96,6,13,2.76,23.15,-7.01,8,0.1,3.0
-41.5885,??????_w45_ATR2.4_RSI52/48_10x_8%_3R_???,32,28.12,1.77,17.0,1.03,68.3,-25.96,6,13,2.76,23.15,-7.01,10,0.08,3.0
-41.5885,??????_w45_ATR2.4_RSI54/46_8x_10%_3R_???,32,28.12,1.77,17.0,1.03,68.3,-25.96,6,13,2.76,23.15,-7.01,8,0.1,3.0
-41.5885,??????_w45_ATR2.4_RSI54/46_10x_8%_3R_???,32,28.12,1.77,17.0,1.03,68.3,-25.96,6,13,2.76,23.15,-7.01,10,0.08,3.0
-41.5885,??????_w45_ATR2.4_RSI56/44_8x_10%_3R_???,32,28.12,1.77,17.0,1.03,68.3,-25.96,6,13,2.76,23.15,-7.01,8,0.1,3.0
-41.5885,??????_w45_ATR2.4_RSI56/44_10x_8%_3R_???,32,28.12,1.77,17.0,1.03,68.3,-25.96,6,13,2.76,23.15,-7.01,10,0.08,3.0
-41.6505,??????_w50_ATR2.2_RSI52/48_10x_10%_3.2R_???,34,26.47,0.07,19.32,1.0,77.24,-27.78,6,13,6.37,25.44,-11.33,10,0.1,3.2
-41.6505,??????_w50_ATR2.2_RSI54/46_10x_10%_3.2R_???,34,26.47,0.07,19.32,1.0,77.24,-27.78,6,13,6.37,25.44,-11.33,10,0.1,3.2
-41.6505,??????_w50_ATR2.2_RSI56/44_10x_10%_3.2R_???,34,26.47,0.07,19.32,1.0,77.24,-27.78,6,13,6.37,25.44,-11.33,10,0.1,3.2
-41.8612,??????_w40_ATR2.6_RSI52/48_10x_12%_2.6R_???,29,31.03,1.77,21.84,1.02,93.49,-41.18,5,12,13.22,32.12,-1.27,10,0.12,2.6
-41.8612,??????_w40_ATR2.6_RSI54/46_10x_12%_2.6R_???,29,31.03,1.77,21.84,1.02,93.49,-41.18,5,12,13.22,32.12,-1.27,10,0.12,2.6
-41.8612,??????_w40_ATR2.6_RSI56/44_10x_12%_2.6R_???,29,31.03,1.77,21.84,1.02,93.49,-41.18,5,12,13.22,32.12,-1.27,10,0.12,2.6
-41.9388,??????_w45_ATR3.0_RSI52/48_8x_12%_3.5R_???,16,25.0,3.04,16.16,1.08,99.83,-30.74,6,6,0.23,17.34,-11.97,8,0.12,3.5
-41.9388,??????_w45_ATR3.0_RSI54/46_8x_12%_3.5R_???,16,25.0,3.04,16.16,1.08,99.83,-30.74,6,6,0.23,17.34,-11.97,8,0.12,3.5
-41.9388,??????_w45_ATR3.0_RSI56/44_8x_12%_3.5R_???,16,25.0,3.04,16.16,1.08,99.83,-30.74,6,6,0.23,17.34,-11.97,8,0.12,3.5
-42.1649,??????_w50_ATR2.2_RSI52/48_12x_8%_3.2R_???,34,26.47,0.24,18.61,1.0,74.48,-26.72,6,13,5.05,25.38,-10.82,12,0.08,3.2
-42.1649,??????_w50_ATR2.2_RSI54/46_12x_8%_3.2R_???,34,26.47,0.24,18.61,1.0,74.48,-26.72,6,13,5.05,25.38,-10.82,12,0.08,3.2
-42.1649,??????_w50_ATR2.2_RSI56/44_12x_8%_3.2R_???,34,26.47,0.24,18.61,1.0,74.48,-26.72,6,13,5.05,25.38,-10.82,12,0.08,3.2
-42.2035,??????_w45_ATR2.4_RSI52/48_12x_7%_3R_???,32,28.12,1.69,17.78,1.03,71.5,-27.24,6,13,2.99,24.02,-7.44,12,0.07,3.0
-42.2035,??????_w45_ATR2.4_RSI54/46_12x_7%_3R_???,32,28.12,1.69,17.78,1.03,71.5,-27.24,6,13,2.99,24.02,-7.44,12,0.07,3.0
-42.2035,??????_w45_ATR2.4_RSI56/44_12x_7%_3R_???,32,28.12,1.69,17.78,1.03,71.5,-27.24,6,13,2.99,24.02,-7.44,12,0.07,3.0
-42.4362,??????_w35_ATR2.2_RSI52/48_8x_12%_3.2R_???,32,28.12,7.61,18.04,1.11,83.64,-29.42,6,14,2.03,27.52,-4.26,8,0.12,3.2
-42.4362,??????_w35_ATR2.2_RSI54/46_8x_12%_3.2R_???,32,28.12,7.61,18.04,1.11,83.64,-29.42,6,14,2.03,27.52,-4.26,8,0.12,3.2
-42.4362,??????_w35_ATR2.2_RSI56/44_8x_12%_3.2R_???,32,28.12,7.61,18.04,1.11,83.64,-29.42,6,14,2.03,27.52,-4.26,8,0.12,3.2
-42.4794,??????_w40_ATR2.2_RSI52/48_8x_11%_3R_???,33,27.27,1.23,16.66,1.02,70.82,-26.04,6,14,1.71,22.94,-4.95,8,0.11,3.0
-42.4794,??????_w40_ATR2.2_RSI54/46_8x_11%_3R_???,33,27.27,1.23,16.66,1.02,70.82,-26.04,6,14,1.71,22.94,-4.95,8,0.11,3.0
-42.4794,??????_w40_ATR2.2_RSI56/44_8x_11%_3R_???,33,27.27,1.23,16.66,1.02,70.82,-26.04,6,14,1.71,22.94,-4.95,8,0.11,3.0
-42.5169,??????_w50_ATR2.4_RSI52/48_12x_11%_3.2R_???,29,27.59,1.44,20.65,1.02,98.81,-36.96,5,9,5.44,20.65,-13.44,12,0.11,3.2
-42.5169,??????_w50_ATR2.4_RSI54/46_12x_11%_3.2R_???,29,27.59,1.44,20.65,1.02,98.81,-36.96,5,9,5.44,20.65,-13.44,12,0.11,3.2
-42.5169,??????_w50_ATR2.4_RSI56/44_12x_11%_3.2R_???,29,27.59,1.44,20.65,1.02,98.81,-36.96,5,9,5.44,20.65,-13.44,12,0.11,3.2
-42.7703,??????_w35_ATR3.0_RSI52/48_12x_7%_3.5R_???,16,25.0,0.33,17.87,1.01,84.01,-27.73,7,6,0.01,15.6,-10.83,12,0.07,3.5
-42.7703,??????_w35_ATR3.0_RSI54/46_12x_7%_3.5R_???,16,25.0,0.33,17.87,1.01,84.01,-27.73,7,6,0.01,15.6,-10.83,12,0.07,3.5
-42.7703,??????_w35_ATR3.0_RSI56/44_12x_7%_3.5R_???,16,25.0,0.33,17.87,1.01,84.01,-27.73,7,6,0.01,15.6,-10.83,12,0.07,3.5
-43.0008,??????_w40_ATR2.2_RSI52/48_10x_9%_3R_???,33,27.27,1.18,17.01,1.02,72.33,-26.63,6,14,1.7,23.4,-5.1,10,0.09,3.0
-43.0008,??????_w40_ATR2.2_RSI54/46_10x_9%_3R_???,33,27.27,1.18,17.01,1.02,72.33,-26.63,6,14,1.7,23.4,-5.1,10,0.09,3.0
-43.0008,??????_w40_ATR2.2_RSI56/44_10x_9%_3R_???,33,27.27,1.18,17.01,1.02,72.33,-26.63,6,14,1.7,23.4,-5.1,10,0.09,3.0
-43.2453,??????_w40_ATR2.2_RSI52/48_8x_8%_2.8R_???,38,28.95,3.2,16.85,1.06,52.6,-20.24,7,15,0.08,16.85,-0.26,8,0.08,2.8
-43.2453,??????_w40_ATR2.2_RSI54/46_8x_8%_2.8R_???,38,28.95,3.2,16.85,1.06,52.6,-20.24,7,15,0.08,16.85,-0.26,8,0.08,2.8
-43.2453,??????_w40_ATR2.2_RSI56/44_8x_8%_2.8R_???,38,28.95,3.2,16.85,1.06,52.6,-20.24,7,15,0.08,16.85,-0.26,8,0.08,2.8
-43.678,??????_w40_ATR2.2_RSI52/48_12x_7%_3R_???,33,27.27,1.32,15.95,1.02,67.77,-24.86,6,14,0.75,22.75,-4.65,12,0.07,3.0
-43.678,??????_w40_ATR2.2_RSI54/46_12x_7%_3R_???,33,27.27,1.32,15.95,1.02,67.77,-24.86,6,14,0.75,22.75,-4.65,12,0.07,3.0
-43.678,??????_w40_ATR2.2_RSI56/44_12x_7%_3R_???,33,27.27,1.32,15.95,1.02,67.77,-24.86,6,14,0.75,22.75,-4.65,12,0.07,3.0
-43.7928,??????_w45_ATR2.4_RSI52/48_8x_11%_3R_???,32,28.12,1.59,18.56,1.02,74.67,-28.53,6,13,2.8,25.2,-7.87,8,0.11,3.0
-43.7928,??????_w45_ATR2.4_RSI54/46_8x_11%_3R_???,32,28.12,1.59,18.56,1.02,74.67,-28.53,6,13,2.8,25.2,-7.87,8,0.11,3.0
-43.7928,??????_w45_ATR2.4_RSI56/44_8x_11%_3R_???,32,28.12,1.59,18.56,1.02,74.67,-28.53,6,13,2.8,25.2,-7.87,8,0.11,3.0
-43.984,??????_w45_ATR2.2_RSI52/48_10x_11%_3.2R_???,32,28.12,5.86,21.07,1.08,92.11,-33.49,6,13,6.29,27.92,-7.13,10,0.11,3.2
-43.984,??????_w45_ATR2.2_RSI54/46_10x_11%_3.2R_???,32,28.12,5.86,21.07,1.08,92.11,-33.49,6,13,6.29,27.92,-7.13,10,0.11,3.2
-43.984,??????_w45_ATR2.2_RSI56/44_10x_11%_3.2R_???,32,28.12,5.86,21.07,1.08,92.11,-33.49,6,13,6.29,27.92,-7.13,10,0.11,3.2
-44.575,??????_w35_ATR3.0_RSI52/48_8x_11%_3.5R_???,16,25.0,0.23,18.65,1.01,87.46,-28.97,7,6,0.33,15.98,-11.4,8,0.11,3.5
-44.575,??????_w35_ATR3.0_RSI54/46_8x_11%_3.5R_???,16,25.0,0.23,18.65,1.01,87.46,-28.97,7,6,0.33,15.98,-11.4,8,0.11,3.5
-44.575,??????_w35_ATR3.0_RSI56/44_8x_11%_3.5R_???,16,25.0,0.23,18.65,1.01,87.46,-28.97,7,6,0.33,15.98,-11.4,8,0.11,3.5
-44.9505,??????_w35_ATR2.2_RSI52/48_12x_8%_3.2R_???,32,28.12,7.61,18.04,1.11,83.64,-29.42,6,14,0.9,28.33,-4.26,12,0.08,3.2
-44.9505,??????_w35_ATR2.2_RSI54/46_12x_8%_3.2R_???,32,28.12,7.61,18.04,1.11,83.64,-29.42,6,14,0.9,28.33,-4.26,12,0.08,3.2
-44.9505,??????_w35_ATR2.2_RSI56/44_12x_8%_3.2R_???,32,28.12,7.61,18.04,1.11,83.64,-29.42,6,14,0.9,28.33,-4.26,12,0.08,3.2
-45.0089,??????_w35_ATR2.2_RSI52/48_10x_10%_3.2R_???,32,28.12,7.74,18.73,1.11,86.95,-30.66,6,14,2.0,28.51,-4.54,10,0.1,3.2
-45.0089,??????_w35_ATR2.2_RSI54/46_10x_10%_3.2R_???,32,28.12,7.74,18.73,1.11,86.95,-30.66,6,14,2.0,28.51,-4.54,10,0.1,3.2
-45.0089,??????_w35_ATR2.2_RSI56/44_10x_10%_3.2R_???,32,28.12,7.74,18.73,1.11,86.95,-30.66,6,14,2.0,28.51,-4.54,10,0.1,3.2
-45.0209,??????_w45_ATR2.4_RSI52/48_10x_9%_3R_???,32,28.12,1.54,18.95,1.02,76.25,-29.17,6,13,2.8,25.7,-8.09,10,0.09,3.0
-45.0209,??????_w45_ATR2.4_RSI54/46_10x_9%_3R_???,32,28.12,1.54,18.95,1.02,76.25,-29.17,6,13,2.8,25.7,-8.09,10,0.09,3.0
-45.0209,??????_w45_ATR2.4_RSI56/44_10x_9%_3R_???,32,28.12,1.54,18.95,1.02,76.25,-29.17,6,13,2.8,25.7,-8.09,10,0.09,3.0
-45.5757,??????_w40_ATR2.2_RSI52/48_8x_12%_3R_???,33,27.27,1.01,18.05,1.01,76.85,-28.39,6,14,1.65,24.78,-5.56,8,0.12,3.0
-45.5757,??????_w40_ATR2.2_RSI54/46_8x_12%_3R_???,33,27.27,1.01,18.05,1.01,76.85,-28.39,6,14,1.65,24.78,-5.56,8,0.12,3.0
-45.5757,??????_w40_ATR2.2_RSI56/44_8x_12%_3R_???,33,27.27,1.01,18.05,1.01,76.85,-28.39,6,14,1.65,24.78,-5.56,8,0.12,3.0
-45.7556,??????_w45_ATR2.2_RSI52/48_12x_9%_3.2R_???,32,28.12,5.85,20.72,1.08,90.54,-32.89,6,13,4.89,28.4,-6.96,12,0.09,3.2
-45.7556,??????_w45_ATR2.2_RSI54/46_12x_9%_3.2R_???,32,28.12,5.85,20.72,1.08,90.54,-32.89,6,13,4.89,28.4,-6.96,12,0.09,3.2
-45.7556,??????_w45_ATR2.2_RSI56/44_12x_9%_3.2R_???,32,28.12,5.85,20.72,1.08,90.54,-32.89,6,13,4.89,28.4,-6.96,12,0.09,3.2
-45.8945,??????_w35_ATR3.0_RSI52/48_10x_9%_3.5R_???,16,25.0,0.17,19.04,1.0,89.17,-29.58,7,6,0.31,16.32,-11.68,10,0.09,3.5
-45.8945,??????_w35_ATR3.0_RSI54/46_10x_9%_3.5R_???,16,25.0,0.17,19.04,1.0,89.17,-29.58,7,6,0.31,16.32,-11.68,10,0.09,3.5
-45.8945,??????_w35_ATR3.0_RSI56/44_10x_9%_3.5R_???,16,25.0,0.17,19.04,1.0,89.17,-29.58,7,6,0.31,16.32,-11.68,10,0.09,3.5
-48.114,??????_w40_ATR2.2_RSI52/48_12x_8%_3R_???,33,27.27,1.01,18.05,1.01,76.85,-28.39,6,14,0.51,25.62,-5.56,12,0.08,3.0
-48.114,??????_w40_ATR2.2_RSI54/46_12x_8%_3R_???,33,27.27,1.01,18.05,1.01,76.85,-28.39,6,14,0.51,25.62,-5.56,12,0.08,3.0
-48.114,??????_w40_ATR2.2_RSI56/44_12x_8%_3R_???,33,27.27,1.01,18.05,1.01,76.85,-28.39,6,14,0.51,25.62,-5.56,12,0.08,3.0
-48.2492,??????_w40_ATR2.2_RSI52/48_10x_10%_3R_???,33,27.27,0.89,18.74,1.01,79.83,-29.57,6,14,1.6,25.69,-5.88,10,0.1,3.0
-48.2492,??????_w40_ATR2.2_RSI54/46_10x_10%_3R_???,33,27.27,0.89,18.74,1.01,79.83,-29.57,6,14,1.6,25.69,-5.88,10,0.1,3.0
-48.2492,??????_w40_ATR2.2_RSI56/44_10x_10%_3R_???,33,27.27,0.89,18.74,1.01,79.83,-29.57,6,14,1.6,25.69,-5.88,10,0.1,3.0
-48.6974,??????_w45_ATR2.4_RSI52/48_12x_8%_3R_???,32,28.12,1.36,20.1,1.02,80.94,-31.08,6,13,3.04,27.02,-8.75,12,0.08,3.0
-48.6974,??????_w45_ATR2.4_RSI54/46_12x_8%_3R_???,32,28.12,1.36,20.1,1.02,80.94,-31.08,6,13,3.04,27.02,-8.75,12,0.08,3.0
-48.6974,??????_w45_ATR2.4_RSI56/44_12x_8%_3R_???,32,28.12,1.36,20.1,1.02,80.94,-31.08,6,13,3.04,27.02,-8.75,12,0.08,3.0
-49.2419,??????_w45_ATR2.4_RSI52/48_8x_12%_3R_???,32,28.12,1.36,20.1,1.02,80.94,-31.08,6,13,2.8,27.2,-8.75,8,0.12,3.0
