win,ret,dd,pf,trades,liq,window,prox,rsi_low,rsi_high,mode,wick,stop_frac,tp_r,final
83.87096774193549,7.506940327871314,8.147169452046239,1.4182426793087208,31,1,80,0.008,35,65,3,0.4,0.7,0.35,1075.0694032787133
83.87096774193549,7.506940327871314,8.147169452046239,1.4182426793087208,31,1,80,0.008,35,65,4,0.4,0.7,0.35,1075.0694032787133
83.87096774193549,1.5730503211073055,11.977377504938039,1.087197582348161,31,0,80,0.012,38,62,3,0.5,0.8,0.25,1015.730503211073
83.87096774193549,1.5730503211073055,11.977377504938039,1.087197582348161,31,0,80,0.012,38,62,4,0.5,0.8,0.25,1015.730503211073
83.87096774193549,1.5719720138654747,8.587970101613553,1.0862165815669578,31,0,60,0.016,35,65,3,0.5,0.8,0.25,1015.7197201386547
83.87096774193549,1.5719720138654747,8.587970101613553,1.0862165815669578,31,0,60,0.016,35,65,4,0.5,0.8,0.25,1015.7197201386547
83.87096774193549,1.5719720138654747,8.587970101613553,1.0862165815669578,31,0,80,0.016,35,65,3,0.5,0.8,0.25,1015.7197201386547
83.87096774193549,1.5719720138654747,8.587970101613553,1.0862165815669578,31,0,80,0.016,35,65,4,0.5,0.8,0.25,1015.7197201386547
83.87096774193549,0.9908234501517788,8.229186638216236,1.0598122726380659,31,0,60,0.005,42,58,3,0.5,0.7,0.25,1009.9082345015178
83.87096774193549,0.9908234501517788,8.229186638216236,1.0598122726380659,31,0,60,0.005,42,58,4,0.5,0.7,0.25,1009.9082345015178
83.87096774193549,0.9908234501517788,8.229186638216236,1.0598122726380659,31,0,60,0.005,45,55,3,0.5,0.7,0.25,1009.9082345015178
83.87096774193549,0.9908234501517788,8.229186638216236,1.0598122726380659,31,0,60,0.005,45,55,4,0.5,0.7,0.25,1009.9082345015178
83.87096774193549,0.9896806509313683,6.9851238402778,1.0615364022219482,31,0,120,0.02,38,62,3,0.5,0.7,0.25,1009.8968065093136
83.87096774193549,0.9896806509313683,6.9851238402778,1.0615364022219482,31,0,120,0.02,38,62,4,0.5,0.7,0.25,1009.8968065093136
83.87096774193549,0.9887427560402395,7.6106299385176115,1.0613092061347575,31,0,80,0.012,35,65,3,0.5,0.7,0.25,1009.8874275604023
83.87096774193549,0.9887427560402395,7.6106299385176115,1.0613092061347575,31,0,80,0.012,35,65,4,0.5,0.7,0.25,1009.8874275604023
83.87096774193549,0.1620328627111478,9.718625436283663,1.0082679578040976,31,1,80,0.005,38,62,3,0.4,0.8,0.25,1001.6203286271116
83.87096774193549,0.1620328627111478,9.718625436283663,1.0082679578040976,31,1,80,0.005,38,62,4,0.4,0.8,0.25,1001.6203286271116
83.78378378378379,12.02233511719668,8.65628978265565,1.5016461074891652,37,1,80,0.005,35,65,1,0.0,0.8,0.35,1120.223351171967
83.78378378378379,12.02233511719668,8.65628978265565,1.5016461074891652,37,1,80,0.005,35,65,2,0.0,0.8,0.35,1120.223351171967
83.78378378378379,1.7301667934927822,11.282469668647217,1.079982046683366,37,0,40,0.02,38,62,3,0.5,0.8,0.25,1017.3016679349279
83.78378378378379,1.7301667934927822,11.282469668647217,1.079982046683366,37,0,40,0.02,38,62,4,0.5,0.8,0.25,1017.3016679349279
83.78378378378379,1.73016679349276,9.300867788962663,1.0770142408132841,37,0,40,0.008,42,58,3,0.5,0.8,0.25,1017.3016679349277
83.78378378378379,1.73016679349276,9.300867788962663,1.0770142408132841,37,0,40,0.008,42,58,4,0.5,0.8,0.25,1017.3016679349277
83.78378378378379,1.7277521488226366,11.977377504938055,1.07757516666929,37,0,80,0.012,45,55,3,0.5,0.8,0.25,1017.2775214882263
83.78378378378379,1.7277521488226366,11.977377504938055,1.07757516666929,37,0,80,0.012,45,55,4,0.5,0.8,0.25,1017.2775214882263
83.78378378378379,0.31326951504939693,11.691100113546323,1.0136925618252524,37,1,120,0.012,45,55,3,0.4,0.8,0.25,1003.132695150494
83.78378378378379,0.31326951504939693,11.691100113546323,1.0136925618252524,37,1,120,0.012,45,55,4,0.4,0.8,0.25,1003.132695150494
83.78378378378379,-0.8218661323214249,11.032491824647847,0.9600317452053941,37,1,120,0.03,35,65,3,0.4,0.7,0.25,991.7813386767857
83.78378378378379,-0.8218661323214249,11.032491824647847,0.9600317452053941,37,1,120,0.03,35,65,4,0.4,0.7,0.25,991.7813386767857
83.75,-1.1543638820910473,11.548430929638872,0.9699604299114242,80,2,80,0.005,30,70,0,0.0,0.62,0.25,988.4563611790895
83.72093023255815,0.4695039097351916,11.691100113546323,1.0174535167785947,43,1,120,0.016,45,55,3,0.4,0.8,0.25,1004.6950390973519
83.72093023255815,0.4695039097351916,11.691100113546323,1.0174535167785947,43,1,120,0.016,45,55,4,0.4,0.8,0.25,1004.6950390973519
83.72093023255815,0.46498606601708126,10.862379114895282,1.0177933601357714,43,1,120,0.008,38,62,1,0.0,0.8,0.25,1004.6498606601708
83.72093023255815,0.46498606601708126,10.862379114895282,1.0177933601357714,43,1,120,0.008,38,62,2,0.0,0.8,0.25,1004.6498606601708
83.72093023255815,0.46391952206992215,13.902330854665154,1.0169912295483097,43,1,120,0.005,42,58,1,0.0,0.8,0.25,1004.6391952206993
83.72093023255815,0.46391952206992215,13.902330854665154,1.0169912295483097,43,1,120,0.005,42,58,2,0.0,0.8,0.25,1004.6391952206993
83.72093023255815,-0.7591170480458542,9.822898356049729,0.9680069909552863,43,1,60,0.03,35,65,3,0.4,0.7,0.25,992.4088295195414
83.72093023255815,-0.7591170480458542,9.822898356049729,0.9680069909552863,43,1,60,0.03,35,65,4,0.4,0.7,0.25,992.4088295195414
83.72093023255815,-4.424426969929762,13.58944541093495,0.9317817354187639,129,3,60,0.005,35,65,0,0.0,0.62,0.25,955.7557303007023
83.72093023255815,-4.79595418905896,14.769901070566863,0.9169840975986904,129,2,80,0.005,35,65,0,0.0,0.55,0.25,952.0404581094105
83.6734693877551,0.6182521727678081,11.28770571415634,1.0205276290763756,49,1,120,0.02,35,65,1,0.0,0.8,0.25,1006.182521727678
83.6734693877551,0.6182521727678081,11.28770571415634,1.0205276290763756,49,1,120,0.02,35,65,2,0.0,0.8,0.25,1006.182521727678
83.6734693877551,-1.9550480104853607,5.76895926247196,0.8539636555265283,49,0,80,0.008,38,62,3,0.4,0.35,0.25,980.4495198951464
83.6734693877551,-1.9550480104853607,5.76895926247196,0.8539636555265283,49,0,80,0.008,38,62,4,0.4,0.35,0.25,980.4495198951464
83.63636363636363,-2.2320165801163583,7.094560639288451,0.8508087842847252,55,0,80,0.012,38,62,3,0.4,0.35,0.25,977.6798341988364
83.63636363636363,-2.2320165801163583,7.094560639288451,0.8508087842847252,55,0,80,0.012,38,62,4,0.4,0.35,0.25,977.6798341988364
83.51648351648352,-3.7657082693967836,14.503150071554701,0.9079648321552835,91,2,60,0.005,30,70,0,0.0,0.55,0.25,962.3429173060322
83.33333333333334,8.633474943206298,8.574700838410005,1.43160817245639,30,1,80,0.012,35,65,3,0.4,0.8,0.35,1086.334749432063
83.33333333333334,8.633474943206298,8.574700838410005,1.43160817245639,30,1,80,0.012,35,65,4,0.4,0.8,0.35,1086.334749432063
83.33333333333334,8.45862649376723,5.815898151733972,1.5142870073378665,30,0,120,0.02,38,62,3,0.5,0.7,0.35,1084.5862649376722
83.33333333333334,8.45862649376723,5.815898151733972,1.5142870073378665,30,0,120,0.02,38,62,4,0.5,0.7,0.35,1084.5862649376722
83.33333333333334,8.457216436081794,6.740882696277395,1.5121645704907167,30,0,80,0.012,35,65,3,0.5,0.7,0.35,1084.5721643608179
83.33333333333334,8.457216436081794,6.740882696277395,1.5121645704907167,30,0,80,0.012,35,65,4,0.5,0.7,0.35,1084.5721643608179
83.33333333333334,8.45580639672825,6.742095146954228,1.512083158713776,30,0,120,0.03,35,65,3,0.5,0.7,0.35,1084.5580639672826
83.33333333333334,8.45580639672825,6.742095146954228,1.512083158713776,30,0,120,0.03,35,65,4,0.5,0.7,0.35,1084.5580639672826
83.33333333333334,8.057663081887556,5.1347344261070775,1.5111928148500393,24,0,40,0.005,35,65,3,0.5,0.8,0.35,1080.5766308188756
83.33333333333334,8.057663081887556,5.1347344261070775,1.5111928148500393,24,0,40,0.005,35,65,4,0.5,0.8,0.35,1080.5766308188756
83.33333333333334,8.056058520297626,8.652182116656311,1.5227689052624425,24,0,60,0.005,38,62,3,0.5,0.8,0.35,1080.5605852029762
83.33333333333334,8.056058520297626,8.652182116656311,1.5227689052624425,24,0,60,0.005,38,62,4,0.5,0.8,0.35,1080.5605852029762
83.33333333333334,8.052804019034232,5.1347344261070695,1.522484233041112,24,0,80,0.008,35,65,3,0.5,0.8,0.35,1080.5280401903424
83.33333333333334,8.052804019034232,5.1347344261070695,1.522484233041112,24,0,80,0.008,35,65,4,0.5,0.8,0.35,1080.5280401903424
83.33333333333334,6.549923097909849,5.709976193522323,1.4031814203296613,24,1,80,0.005,35,65,3,0.4,0.8,0.35,1065.4992309790985
83.33333333333334,6.549923097909849,5.709976193522323,1.4031814203296613,24,1,80,0.005,35,65,4,0.4,0.8,0.35,1065.4992309790985
83.33333333333334,4.739340204914955,5.712690966670084,1.321543600885166,24,1,120,0.005,38,62,3,0.4,0.7,0.35,1047.3934020491495
83.33333333333334,4.739340204914955,5.712690966670084,1.321543600885166,24,1,120,0.005,38,62,4,0.4,0.7,0.35,1047.3934020491495
83.33333333333334,1.090533529911486,12.663842121038224,1.0419266183276337,42,0,40,0.008,45,55,3,0.5,0.8,0.25,1010.9053352991149
83.33333333333334,1.090533529911486,12.663842121038224,1.0419266183276337,42,0,40,0.008,45,55,4,0.5,0.8,0.25,1010.9053352991149
83.33333333333334,1.0870609081007787,11.97737750493805,1.0423028703281245,42,0,40,0.012,42,58,3,0.5,0.8,0.25,1010.8706090810078
83.33333333333334,1.0870609081007787,11.97737750493805,1.0423028703281245,42,0,40,0.012,42,58,4,0.5,0.8,0.25,1010.8706090810078
83.33333333333334,0.9333334074873578,11.977377504938039,1.0433681778779658,36,0,40,0.016,38,62,3,0.5,0.8,0.25,1009.3333340748736
83.33333333333334,0.9333334074873578,11.977377504938039,1.0433681778779658,36,0,40,0.016,38,62,4,0.5,0.8,0.25,1009.3333340748736
83.33333333333334,0.9333334074873356,11.282469668647229,1.0429748095405813,36,0,60,0.03,38,62,3,0.5,0.8,0.25,1009.3333340748734
83.33333333333334,0.9333334074873356,11.282469668647229,1.0429748095405813,36,0,60,0.03,38,62,4,0.5,0.8,0.25,1009.3333340748734
83.33333333333334,0.9298661857526813,11.97737750493805,1.0420243062115224,36,0,80,0.012,42,58,3,0.5,0.8,0.25,1009.2986618575269
83.33333333333334,0.9298661857526813,11.97737750493805,1.0420243062115224,36,0,80,0.012,42,58,4,0.5,0.8,0.25,1009.2986618575269
83.33333333333334,0.779839686986139,9.30086778896266,1.0427109847532194,30,0,60,0.008,38,62,3,0.5,0.8,0.25,1007.7983968698614
83.33333333333334,0.779839686986139,9.30086778896266,1.0427109847532194,30,0,60,0.008,38,62,4,0.5,0.8,0.25,1007.7983968698614
83.33333333333334,0.7763777380067616,8.587970101613553,1.0425813144160456,30,0,60,0.012,35,65,3,0.5,0.8,0.25,1007.7637773800676
83.33333333333334,0.7763777380067616,8.587970101613553,1.0425813144160456,30,0,60,0.012,35,65,4,0.5,0.8,0.25,1007.7637773800676
83.33333333333334,0.6220544840970677,8.58385936332353,1.040368169821646,24,0,60,0.008,45,55,3,0.6,0.8,0.25,1006.2205448409708
83.33333333333334,0.6220544840970677,8.58385936332353,1.040368169821646,24,0,60,0.008,45,55,4,0.6,0.8,0.25,1006.2205448409708
83.33333333333334,0.6196661413349736,9.304946285309763,1.04272636477403,24,0,120,0.012,35,65,3,0.5,0.8,0.25,1006.1966614133498
83.33333333333334,0.6196661413349736,9.304946285309763,1.04272636477403,24,0,120,0.012,35,65,4,0.5,0.8,0.25,1006.1966614133498
83.33333333333334,0.615393465203451,5.808398450089633,1.0414541138687343,24,0,60,0.016,30,70,1,0.0,0.8,0.25,1006.1539346520344
83.33333333333334,0.615393465203451,5.808398450089633,1.0414541138687343,24,0,60,0.016,30,70,2,0.0,0.8,0.25,1006.1539346520344
83.33333333333334,0.615393465203451,5.808398450089629,1.04129128532089,24,0,40,0.012,30,70,1,0.0,0.8,0.25,1006.1539346520344
83.33333333333334,0.615393465203451,5.808398450089629,1.04129128532089,24,0,40,0.012,30,70,2,0.0,0.8,0.25,1006.1539346520344
83.33333333333334,0.6107793375828674,15.906404111707653,1.012540706682411,78,1,40,0.03,42,58,3,0.4,0.8,0.25,1006.1077933758286
83.33333333333334,0.6107793375828674,15.906404111707653,1.012540706682411,78,1,40,0.03,42,58,4,0.4,0.8,0.25,1006.1077933758286
83.33333333333334,0.3126123377429568,8.229186638216234,1.0193616466710775,30,0,80,0.008,38,62,3,0.5,0.7,0.25,1003.1261233774296
83.33333333333334,0.3126123377429568,8.229186638216234,1.0193616466710775,30,0,80,0.008,38,62,4,0.5,0.7,0.25,1003.1261233774296
83.33333333333334,0.3116807308102265,8.229186638216236,1.018840512138847,30,0,80,0.005,42,58,3,0.5,0.7,0.25,1003.1168073081022
83.33333333333334,0.3116807308102265,8.229186638216236,1.018840512138847,30,0,80,0.005,42,58,4,0.5,0.7,0.25,1003.1168073081022
83.33333333333334,0.3116807308102265,8.229186638216236,1.018840512138847,30,0,80,0.005,45,55,3,0.5,0.7,0.25,1003.1168073081022
83.33333333333334,0.3116807308102265,8.229186638216236,1.018840512138847,30,0,80,0.005,45,55,4,0.5,0.7,0.25,1003.1168073081022
83.33333333333334,0.30868244985544635,8.849051218838383,1.0184790819246936,30,0,80,0.012,45,55,3,0.6,0.7,0.25,1003.0868244985544
83.33333333333334,0.30868244985544635,8.849051218838383,1.0184790819246936,30,0,80,0.012,45,55,4,0.6,0.7,0.25,1003.0868244985544
